,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.20497585897064924,-0.06164273542508345,-0.12043348012167487,0.23415963612938023,-0.08200609284199434,-0.16024271230401307,-0.12738442881404935,-0.13701291945946506,0.4488790857455369,0.11258922675153676,29.364550512187623,-0.06703303876331962,0.5347130760805512,-0.07906172850600228,-0.17255731436519028
1,0.36946723430698897,0.4791278258498865,-0.19072780871321496,-29.353715022169666,-0.3097235234296949,-0.10057900106541613,-0.1545750767319545,-0.1690254856465294,-0.003657914252765372,0.4896380647093192,-0.3533170985661135,0.32865412079825,-0.22674288131091136,-0.19335542240519601,-0.48686514154535643
2,2.9196272206969143,-0.9177544897297483,-3.9260791013749157,-0.9501781147077023,-3.5865600490319314,0.49155550337116016,0.6114479926112697,-19.76583351375553,10.618311630655096,0.21243799681101416,1.0113566652603092,16.868655439301783,-3.00774738507789,-1.3000810050844611,4.580176469786303
3,2.9019510247990565,-0.6483858344450987,-3.214449069433792,-1.0376575690714673,-3.3931325035705253,0.7009833651824688,0.5690988859939556,-18.85305451870546,11.064353585766419,0.37345905646688254,1.03154035276921,17.80580732649805,-3.0743943471937785,-1.2891819001582383,4.679565008768996
4,2.95155359931685,-0.2379182435004896,-2.1532837799237994,-1.037443988588347,-3.211664149716689,1.0129925125280625,0.4298941739748731,-17.121901616015982,11.865035801310588,0.3582423250381659,0.950537434787865,19.01967286446659,-2.9109958169770485,-1.2624753913688145,5.339193315212723
5,2.8554691517999213,0.206489356067124,-0.9756718013210258,-1.2268461187510677,-2.8771775951982974,1.3145664811242168,0.34193951172900733,-14.873870673112654,12.373704358822975,0.5219815460427925,1.0724154516654034,20.589868191513485,-2.6328582699851792,-1.2400630313638992,5.507738457499972
6,2.9452827342811223,0.7253613353369756,0.34094947048317253,-1.337972114777075,-2.2807889708968694,1.8619404470359353,0.4545209533511602,-11.80638806676042,12.92309854619096,0.35887664112280965,1.0368691021581753,22.170692077747262,-2.337686480821067,-0.7360079189808932,5.762924845621211
7,3.1058202874019325,-0.24568010281308802,0.33633521503271085,-1.447011742941979,-1.5059085440785436,1.5965284946172253,0.9857722859075153,-7.08082125149727,12.73644475914256,-0.0025917726414348627,0.9604014589702439,24.38407988660735,-1.5748139068503533,0.22398717019220493,5.614064551438747
8,-0.47682753471180306,-1.5535617590019113,-2.420854050309446,-2.2448387452227814,-0.14636629067077453,-9.10869633416566,-9.74772641303191,-2.0706636050839364,-8.531853523538322,11.448219882638842,1.9733687872629997,-3.373649628040935,1.2158715125755961,-2.529178293377143,-20.979928686864035
9,-0.4206478390979664,-2.0517790189199085,-3.2625025984085014,-2.2745092140412813,-0.7351053468331897,-16.944664160016586,-17.10004410734462,-1.2844429241332656,-5.575500712022335,13.296635914648386,1.935155251063461,-1.9595283642419228,-0.7455373346205021,-5.2474966618655605,-4.177230365005066
10,0.18014442234892292,-2.997401520489546,-4.399668614477052,-1.9069064316223965,-1.4751305567626287,-19.14183321487748,-7.088592706720379,-1.9841161948159867,-4.928472810485174,16.567436680690065,1.2809803475627064,-1.0602787205938258,-0.2573593747312061,-8.37999620382001,-6.019896897215724
11,-0.10595999989779858,-6.831928422160989,-9.499394105640862,-1.003071043796327,-4.29423621546225,-6.476379753691637,-1.7863812174020364,-2.0838145096304506,-2.2432179629500637,15.993430309330709,0.7121483678786236,-0.44239316847091203,-0.9203857663063906,-19.781856170007952,-1.8264760634075923
12,-0.36794347222866036,-8.902582579629525,-10.717107580388566,-0.14051298409914562,-4.978727599553069,-0.09960502383056534,0.1476866903178178,-1.0225424594654757,-0.6433385950313651,2.0879770825842296,0.3089235514199198,-0.30858337636035665,-0.8261015761034025,-25.234004317381824,-0.19159961356229172
13,-0.618618249503865,-0.23476893677658145,-13.813237141815106,-0.08223628038781658,-9.274210356678099,0.34596310582444084,0.3224631162172207,-0.5280898796712984,-0.5264952190176942,0.95544520364695,0.26718674623945393,-0.565843160136624,-0.599294837892596,-24.12920479897809,-0.10962035590373076
14,-0.3498076208581776,0.4888256096938628,-19.959479493251838,-0.10656996134748224,-15.423266783545698,0.478555706864989,0.14498867453580414,-1.0287832412738054,-0.38733459143859444,0.45632264575662085,0.28674744485089915,-0.2388077552889297,-0.7049716126849721,-14.935232001638889,0.0034447661451904033
15,-0.24461624752030015,0.07301083634935174,-15.906943872953793,-0.14166710894008938,-22.617016226229186,0.44999879139022064,0.11299656558517028,-1.0735925896230685,-0.2903825962889054,0.3091814462206827,0.27852764185269463,-0.16177505764101233,-0.7225775733909389,-9.800257182249965,-0.07753921195546898
16,-27.65842632019726,-0.7862718086788193,0.8978516245560629,0.14317026924033108,0.9401218808012316,-0.39014628354483055,4.209663281559085,-1.8458346832517225,0.8038796721349704,-2.8360452271010295,-0.44393977107467847,2.564121899195801,-5.315425375895178,5.5115413176338865,-0.5566681989976631
17,9.241200031025432,1.0286936599816998,0.7158769730810637,2.923219402619786,-0.07725214116660858,1.3877041136448267,1.0079628635006836,0.8463468180060559,3.3784811475395933,-2.242846377955067,-2.0446739831647216,-3.8391684911340502,-26.861686907398113,2.064370831912057,-1.6259870719129104
18,0.3114616509412944,-1.2668290911005469,-0.37140709173515796,-0.0025828635291437795,-0.19882060945441546,-2.3649172889881207,-0.651110022419688,-0.6413261309830821,-29.06436916292747,2.1397844373774237,-1.2718259641047216,0.1952922230335119,-0.8953126430663955,-1.0657321356181242,-1.3341580987695099
