,x,y,target
0,-16.835237503051758,-22.463294982910156,10.0
1,-27.191455841064453,-17.467485427856445,1.0
2,3.6350936889648438,-27.16649627685547,10.0
3,4.804439067840576,16.370206832885742,6.0
4,12.743562698364258,7.2392683029174805,9.0
5,26.134599685668945,34.802085876464844,6.0
6,17.087709426879883,33.47924041748047,6.0
7,1.9361001253128052,0.20513613522052765,0.0
8,-4.387884140014648,-5.738071918487549,9.0
9,30.784107208251953,-15.749168395996094,10.0
10,-45.59977722167969,24.796173095703125,8.0
11,8.017775535583496,20.328582763671875,4.0
12,-19.33699607849121,-27.51811408996582,10.0
13,22.612133026123047,37.64664077758789,6.0
14,-6.460549831390381,-18.613176345825195,10.0
15,2.646552324295044,12.524849891662598,4.0
16,-4.15097713470459,-24.58550453186035,10.0
17,9.979948043823242,36.06290817260742,6.0
18,-31.973604202270508,-21.90118408203125,1.0
19,-17.00189208984375,-14.328961372375488,10.0
20,-30.139467239379883,-32.32589340209961,10.0
21,-12.682397842407227,14.963885307312012,7.0
22,-43.623374938964844,21.078115463256836,8.0
23,18.8115291595459,-14.839882850646973,10.0
24,-15.5131196975708,-12.771138191223145,9.0
25,-7.262384414672852,-3.650817632675171,9.0
26,17.168371200561523,-3.9400155544281006,10.0
27,-11.861588478088379,14.063243865966797,7.0
28,-4.6315388679504395,-23.91111946105957,10.0
29,-6.853852272033691,-22.773971557617188,0.0
30,-9.107985496520996,-4.107685565948486,10.0
31,7.298669338226318,-24.965251922607422,10.0
32,16.391740798950195,37.48674392700195,6.0
33,25.831558227539062,-12.051194190979004,10.0
34,-25.733707427978516,-19.7625789642334,10.0
35,-9.693212509155273,-18.31238555908203,10.0
36,-5.795811176300049,-29.147844314575195,0.0
37,-14.370826721191406,-18.24791717529297,1.0
38,-13.17604923248291,-25.77789878845215,1.0
39,10.886817932128906,20.269500732421875,6.0
40,-29.161718368530273,-32.16120529174805,10.0
41,15.001762390136719,30.586149215698242,6.0
42,6.153921604156494,16.200254440307617,9.0
43,0.8956484198570251,13.540441513061523,4.0
44,13.611778259277344,4.225422382354736,9.0
45,0.4809890389442444,-16.481334686279297,10.0
46,30.284534454345703,-11.255597114562988,10.0
47,10.368266105651855,38.25741195678711,6.0
48,14.986749649047852,31.643123626708984,9.0
49,2.5058512687683105,-25.402965545654297,0.0
50,-2.2883453369140625,-14.009612083435059,10.0
51,-46.5606803894043,26.1861515045166,8.0
52,-7.678994655609131,-8.489548683166504,4.0
53,-29.75580406188965,-25.69033432006836,10.0
54,11.313939094543457,28.836044311523438,6.0
55,-45.023582458496094,25.92786979675293,8.0
56,14.71199893951416,-13.880965232849121,10.0
57,-5.066445350646973,-26.000953674316406,10.0
58,11.778694152832031,39.54865646362305,6.0
59,23.51372718811035,-17.90070915222168,0.0
60,2.691072702407837,-9.097823143005371,4.0
61,-28.67884063720703,-27.158573150634766,0.0
62,-11.904739379882812,12.036091804504395,7.0
63,4.100807189941406,21.721643447875977,9.0
64,-16.709169387817383,11.079010009765625,7.0
65,-7.815128803253174,-22.609655380249023,10.0
66,-7.818506717681885,-15.818730354309082,10.0
67,22.687408447265625,-16.02012825012207,10.0
68,15.215993881225586,24.735790252685547,6.0
69,17.13233757019043,-14.800726890563965,10.0
70,0.7498371601104736,21.122018814086914,9.0
71,21.729778289794922,35.17947769165039,6.0
72,-42.26219940185547,15.063098907470703,1.0
73,12.540603637695312,36.40204620361328,6.0
74,18.585859298706055,-16.452781677246094,10.0
75,5.9122467041015625,28.027666091918945,9.0
76,-7.945456504821777,17.62174415588379,4.0
77,-5.4083251953125,-27.93018913269043,10.0
78,5.9981369972229,-26.190448760986328,10.0
79,26.293460845947266,28.701473236083984,6.0
80,19.026329040527344,4.770652770996094,9.0
81,30.671586990356445,-14.911474227905273,10.0
82,-14.74991226196289,-19.291179656982422,1.0
83,3.036139726638794,-13.850052833557129,10.0
84,7.168780326843262,17.4097900390625,4.0
85,1.5703781843185425,-25.482501983642578,10.0
86,-13.956526756286621,-12.67273235321045,1.0
87,21.488855361938477,40.43745422363281,6.0
88,18.64120101928711,-10.472135543823242,10.0
89,22.26579475402832,-10.015334129333496,10.0
90,17.394351959228516,-18.45195960998535,10.0
91,21.648635864257812,-6.966181755065918,10.0
92,-33.91376876831055,-32.97541427612305,10.0
93,-11.653419494628906,16.680755615234375,7.0
94,18.899980545043945,40.92496109008789,6.0
95,24.746145248413086,-15.78046989440918,10.0
96,17.34943389892578,35.061912536621094,6.0
97,15.405561447143555,27.577505111694336,6.0
98,19.456031799316406,40.25274658203125,6.0
99,3.5822348594665527,-19.37228012084961,10.0
100,-44.99660873413086,17.88271713256836,8.0
101,26.430397033691406,-12.303035736083984,10.0
102,17.83548927307129,-7.420052528381348,10.0
103,8.25867748260498,30.965869903564453,6.0
104,-1.4884076118469238,-18.71364974975586,10.0
105,-4.11142110824585,-29.65134620666504,10.0
106,-4.3786444664001465,14.655652046203613,4.0
107,-26.295595169067383,-34.38365936279297,0.0
108,-42.53309631347656,24.99151611328125,8.0
109,-31.057804107666016,-29.231096267700195,10.0
110,12.074114799499512,26.547555923461914,6.0
111,19.017581939697266,1.4056127071380615,9.0
112,-18.019012451171875,-22.32259178161621,10.0
113,-2.125647783279419,-27.300811767578125,10.0
114,9.112963676452637,30.420612335205078,6.0
115,22.317705154418945,36.448116302490234,6.0
116,-17.41364097595215,-10.311636924743652,10.0
117,20.137025833129883,-17.402175903320312,10.0
118,7.202849864959717,30.78710174560547,6.0
119,9.744783401489258,35.72689437866211,6.0
120,-4.0049896240234375,-17.971670150756836,10.0
121,18.03428840637207,5.837518692016602,9.0
122,18.1262264251709,35.94423294067383,0.0
123,-28.21620750427246,-35.383426666259766,4.0
124,10.2140531539917,12.071983337402344,3.0
125,-2.9920403957366943,13.796669006347656,4.0
126,-22.2803897857666,-30.801469802856445,10.0
127,-7.209244251251221,-16.67972183227539,0.0
128,14.359293937683105,6.882519245147705,9.0
129,12.985158920288086,18.11071014404297,9.0
130,0.9431378245353699,-29.015098571777344,10.0
131,-21.9136962890625,-27.47311019897461,10.0
132,-15.656157493591309,-22.957427978515625,10.0
133,-44.7767333984375,28.2595157623291,8.0
134,-6.849529266357422,-15.566973686218262,10.0
135,22.906763076782227,34.101497650146484,6.0
136,12.695287704467773,38.400516510009766,6.0
137,-41.48810577392578,24.81435203552246,8.0
138,-17.630510330200195,14.379024505615234,2.0
139,7.112119674682617,11.456915855407715,9.0
140,29.58745765686035,-14.644125938415527,10.0
141,3.8714964389801025,-9.463881492614746,0.0
142,9.590570449829102,25.03549575805664,6.0
143,17.790037155151367,36.7630615234375,6.0
