,x,y,target
0,26.961437225341797,-8.90506649017334,2.0
1,-15.016956329345703,-12.796338081359863,0.0
2,22.062091827392578,-16.128665924072266,2.0
3,21.626577377319336,-31.220312118530273,4.0
4,-7.766756534576416,36.96564483642578,5.0
5,-6.092611312866211,-40.8396110534668,6.0
6,28.018310546875,-15.166704177856445,2.0
7,-19.409568786621094,-16.406017303466797,0.0
8,40.155426025390625,-1.2322285175323486,2.0
9,42.175018310546875,-20.327983856201172,2.0
10,18.39636993408203,-32.85992431640625,4.0
11,1.860345482826233,43.98124313354492,5.0
12,-12.792272567749023,-8.14557933807373,3.0
13,12.665342330932617,-40.687435150146484,4.0
14,1.4981403350830078,2.877265214920044,3.0
15,4.8026299476623535,-3.35264253616333,3.0
16,-22.933338165283203,-10.7329740524292,0.0
17,42.12776565551758,-22.65270233154297,4.0
18,6.066878795623779,-20.367530822753906,4.0
19,19.974802017211914,30.040451049804688,1.0
20,40.37662887573242,-2.268782615661621,2.0
21,19.32578468322754,36.866554260253906,5.0
22,-9.246453285217285,-32.48716735839844,0.0
23,17.942285537719727,-14.457525253295898,3.0
24,-33.433815002441406,14.420186996459961,5.0
25,10.252398490905762,28.877119064331055,1.0
26,-2.67022705078125,27.47412109375,5.0
27,9.957490921020508,15.54336166381836,3.0
28,-25.885709762573242,-13.39620304107666,0.0
29,-21.29509925842285,-9.487821578979492,0.0
30,-2.852464199066162,-25.33021354675293,4.0
31,15.690195083618164,-35.63511276245117,4.0
32,-19.385879516601562,20.315454483032227,5.0
33,-3.4746434688568115,31.0798282623291,5.0
34,15.797115325927734,41.80788803100586,1.0
35,-13.591407775878906,-17.43977165222168,0.0
36,-24.312726974487305,-11.137924194335938,0.0
37,-2.819762945175171,-6.255643367767334,5.0
38,-12.296095848083496,28.303403854370117,5.0
39,3.4005746841430664,-10.96999454498291,3.0
40,-12.610003471374512,19.961441040039062,5.0
41,-19.96976089477539,37.54780960083008,5.0
42,0.8795391321182251,4.686459064483643,3.0
43,-17.063753128051758,-3.628716230392456,3.0
44,3.766357183456421,-25.950387954711914,0.0
45,21.034257888793945,8.484015464782715,0.0
46,-7.419358730316162,-43.336631774902344,6.0
47,-13.65847396850586,-10.260740280151367,0.0
48,2.6343331336975098,44.11075973510742,1.0
49,-24.92939567565918,-0.1372649222612381,0.0
50,-4.597382068634033,-41.95107650756836,6.0
51,-38.74893569946289,9.092058181762695,0.0
52,-8.858562469482422,36.87471008300781,5.0
53,4.803537845611572,-3.3539860248565674,3.0
54,-22.177791595458984,-2.669781446456909,3.0
55,13.042852401733398,29.4301815032959,1.0
56,21.577756881713867,-9.285654067993164,2.0
57,3.006768226623535,44.95271682739258,1.0
58,-24.081443786621094,20.291383743286133,5.0
59,19.974802017211914,30.040451049804688,1.0
