,x,y,target
0,-26.442119598388672,2.051245927810669,9.0
1,-26.263051986694336,-2.391818046569824,9.0
2,19.53909683227539,13.418010711669922,0.0
3,8.308643341064453,20.224279403686523,0.0
4,-11.499537467956543,-21.596881866455078,9.0
5,22.3924560546875,7.394908905029297,0.0
6,-33.01675033569336,-1.6701726913452148,9.0
7,15.360139846801758,14.28221607208252,0.0
8,6.017707347869873,-5.950051307678223,10.0
9,-15.853760719299316,3.94171404838562,9.0
10,-15.490100860595703,-20.54582405090332,9.0
11,13.10887336730957,5.393083572387695,0.0
12,8.078680038452148,-5.170452117919922,10.0
13,-13.474080085754395,-22.77984619140625,5.0
14,14.642333030700684,20.38226890563965,0.0
15,15.644346237182617,6.886563777923584,0.0
16,-14.79894733428955,-18.48467445373535,9.0
17,-4.830341339111328,-11.822467803955078,7.0
18,2.339890956878662,5.986484527587891,5.0
19,9.510354995727539,20.77473258972168,10.0
20,5.95529317855835,-4.615593910217285,0.0
21,-20.11485481262207,-14.946937561035156,9.0
22,-11.735146522521973,-23.64543342590332,9.0
23,15.188028335571289,12.136055946350098,0.0
24,-9.61397933959961,-22.38494300842285,5.0
25,-17.631237030029297,6.182986259460449,0.0
26,-22.93648910522461,-0.03985593095421791,2.0
27,-32.12607192993164,1.6014320850372314,9.0
28,-21.716304779052734,-16.28308868408203,9.0
29,-17.062097549438477,-7.50511360168457,9.0
30,13.937169075012207,25.117734909057617,0.0
31,-33.84199523925781,-2.081798553466797,9.0
32,-25.019866943359375,0.465984046459198,2.0
33,-17.79705047607422,-12.64663314819336,9.0
34,8.573651313781738,29.719501495361328,0.0
35,4.766985893249512,28.536645889282227,7.0
36,10.824845314025879,20.443891525268555,7.0
37,-22.979013442993164,-4.633116245269775,9.0
38,21.095165252685547,15.71649169921875,7.0
39,-24.8907413482666,-7.766853332519531,9.0
40,-10.747720718383789,10.067917823791504,0.0
41,25.879058837890625,6.485770225524902,7.0
42,29.4913272857666,18.84605598449707,3.0
43,-22.83462142944336,-13.847091674804688,9.0
44,43.20503234863281,-16.27422523498535,6.0
45,-28.314546585083008,-13.081259727478027,5.0
46,14.654561042785645,4.7596235275268555,0.0
47,6.338066577911377,13.810205459594727,0.0
48,-12.230168342590332,-11.328791618347168,9.0
49,9.022706985473633,22.44451904296875,10.0
50,8.693195343017578,1.8308355808258057,0.0
51,14.349172592163086,14.859875679016113,0.0
52,3.7759602069854736,16.480012893676758,0.0
53,-0.6868443489074707,-5.740132808685303,10.0
54,10.996170997619629,27.40473175048828,0.0
55,6.257474899291992,18.37499237060547,0.0
56,-29.008882522583008,-7.031550884246826,0.0
57,-33.974945068359375,1.6494488716125488,0.0
58,-8.133803367614746,14.871832847595215,0.0
59,16.655664443969727,15.725473403930664,0.0
60,44.42676544189453,-19.382869720458984,6.0
61,1.0144634246826172,17.518049240112305,0.0
62,-14.287521362304688,6.459744930267334,0.0
63,-26.883777618408203,1.015383005142212,0.0
64,-15.898528099060059,11.850799560546875,0.0
65,4.583250999450684,12.861406326293945,0.0
66,25.736656188964844,7.725325584411621,0.0
67,41.64216232299805,-17.730308532714844,6.0
68,6.2884202003479,28.35374641418457,0.0
69,8.302907943725586,22.02617645263672,10.0
70,27.0820369720459,17.7623291015625,3.0
71,-16.538667678833008,-8.96176815032959,9.0
72,-16.13385772705078,-0.03505324944853783,9.0
73,-5.553887844085693,-15.421051025390625,5.0
74,16.218687057495117,14.668113708496094,0.0
75,0.9806696176528931,10.86465835571289,0.0
76,17.84144401550293,16.57053565979004,0.0
77,40.863338470458984,-20.82642364501953,6.0
78,-12.48449420928955,-26.01066780090332,1.0
79,-5.060863971710205,-15.940818786621094,5.0
80,14.969334602355957,16.681617736816406,0.0
81,-24.716751098632812,4.416192054748535,0.0
82,41.59853744506836,-23.202756881713867,6.0
83,-31.121219635009766,-4.814998626708984,9.0
84,1.9085888862609863,15.111832618713379,0.0
85,-10.937825202941895,-14.425005912780762,5.0
86,-9.385429382324219,12.980740547180176,0.0
87,14.904086112976074,13.05337142944336,0.0
88,-15.550687789916992,-2.279273509979248,0.0
89,43.500606536865234,-22.276662826538086,6.0
90,19.806610107421875,5.901687145233154,0.0
91,-24.60636329650879,-8.87326717376709,9.0
92,-1.1703466176986694,14.082109451293945,0.0
93,-11.957151412963867,7.7825212478637695,0.0
94,22.0838565826416,4.288882732391357,7.0
95,4.625973701477051,-18.76822280883789,5.0
96,-12.087950706481934,13.140852928161621,0.0
97,10.959149360656738,21.292333602905273,0.0
98,44.08852767944336,-20.227628707885742,6.0
99,45.74704360961914,-16.401578903198242,6.0
100,3.5635058879852295,-16.27800941467285,5.0
101,44.72798538208008,-18.04269027709961,6.0
102,-15.46515941619873,0.537801206111908,0.0
103,12.403285026550293,12.661693572998047,0.0
104,-12.624916076660156,-14.495988845825195,9.0
105,-17.814279556274414,-2.860527992248535,0.0
106,-25.59153175354004,-6.095967769622803,9.0
107,25.649551391601562,9.315652847290039,7.0
108,25.91972541809082,20.224180221557617,3.0
109,-19.37820053100586,6.391319274902344,9.0
110,-9.207769393920898,-14.927924156188965,9.0
111,2.8512208461761475,-4.905928611755371,0.0
112,-12.304425239562988,-14.356829643249512,9.0
113,3.13769793510437,9.540842056274414,0.0
114,-27.132057189941406,2.5213592052459717,9.0
115,3.43841290473938,-13.432581901550293,5.0
116,1.645219087600708,8.216911315917969,0.0
117,2.01338791847229,-8.666184425354004,5.0
118,7.321858882904053,28.064958572387695,0.0
119,-10.421606063842773,-17.80584716796875,5.0
120,1.8298101425170898,11.658069610595703,0.0
121,42.38382339477539,-19.025630950927734,6.0
122,-21.477083206176758,-14.73283863067627,5.0
123,-33.634742736816406,0.9530945420265198,0.0
124,-11.036258697509766,8.761728286743164,0.0
125,-3.708726167678833,11.720539093017578,0.0
126,-22.81627655029297,-15.392373085021973,5.0
127,-13.573506355285645,-13.814157485961914,9.0
128,-18.91756820678711,-20.909360885620117,9.0
129,28.341651916503906,9.824089050292969,0.0
130,-25.378507614135742,7.297735691070557,0.0
131,21.90031623840332,6.676675796508789,0.0
132,12.767213821411133,9.1419095993042,0.0
133,45.57414245605469,-21.48577308654785,6.0
134,-8.910435676574707,-20.656713485717773,5.0
135,-30.249202728271484,-3.60803484916687,9.0
136,-8.952620506286621,-13.854521751403809,9.0
137,16.223447799682617,25.304059982299805,10.0
138,-29.99495506286621,-2.4388463497161865,0.0
139,-3.416027784347534,-18.770374298095703,5.0
140,25.4390811920166,20.341753005981445,3.0
141,12.514618873596191,6.647865295410156,0.0
142,-13.019143104553223,-11.956426620483398,9.0
143,-14.88745403289795,-3.552509069442749,0.0
144,15.73305892944336,19.17904281616211,10.0
145,2.022200107574463,4.681097030639648,0.0
146,27.64948272705078,5.353513240814209,0.0
147,1.237519383430481,20.1843204498291,7.0
148,-21.396867752075195,-4.547612190246582,9.0
149,16.790369033813477,2.119215488433838,0.0
150,-28.994609832763672,-4.954418182373047,9.0
151,0.6577420234680176,12.00055980682373,0.0
152,-9.697087287902832,-0.26717671751976013,9.0
153,-1.308616280555725,17.23787498474121,0.0
154,45.906585693359375,-15.445191383361816,6.0
155,-8.21252727508545,12.543517112731934,9.0
156,6.50590181350708,3.5488247871398926,0.0
157,-29.639497756958008,1.5454431772232056,0.0
158,-14.238072395324707,-8.786744117736816,9.0
159,-9.733162879943848,5.372190475463867,9.0
160,26.653472900390625,18.23959732055664,3.0
161,16.587434768676758,21.583162307739258,10.0
162,-34.786460876464844,0.6966036558151245,0.0
163,0.5338412523269653,15.041727066040039,10.0
164,-8.086413383483887,9.63234806060791,0.0
165,-33.11139678955078,2.227548122406006,0.0
166,-8.631756782531738,8.678300857543945,0.0
167,1.1577682495117188,13.766183853149414,0.0
168,3.8618381023406982,8.392850875854492,0.0
169,41.94536209106445,-16.7225284576416,6.0
170,-13.640778541564941,-12.44754409790039,9.0
171,-24.215024948120117,10.680809020996094,0.0
172,6.06955099105835,-19.838367462158203,4.0
173,28.68539810180664,11.277145385742188,0.0
174,9.283283233642578,-4.438648700714111,5.0
175,12.608777046203613,25.742290496826172,10.0
176,-10.897276878356934,-8.796687126159668,7.0
177,-18.524057388305664,-13.867255210876465,9.0
178,-23.887304306030273,-3.261854410171509,9.0
179,5.983640670776367,26.92966079711914,0.0
180,41.06997299194336,-18.905471801757812,6.0
181,-35.68429183959961,-4.402907371520996,9.0
182,8.960782051086426,4.590607643127441,0.0
183,-26.84130096435547,3.112382411956787,0.0
184,-22.536840438842773,5.223232269287109,0.0
185,-20.67442512512207,9.22724437713623,9.0
186,42.419151306152344,-16.997905731201172,6.0
187,-11.035785675048828,-22.925384521484375,9.0
188,-21.45770263671875,-6.055708408355713,9.0
189,7.145053863525391,6.8243937492370605,0.0
190,25.70981216430664,13.949905395507812,0.0
191,-10.693830490112305,3.7436702251434326,9.0
192,-12.569677352905273,-9.707405090332031,9.0
193,5.7146687507629395,-9.637592315673828,5.0
194,-14.957576751708984,-6.65277624130249,9.0
195,18.026775360107422,5.438497543334961,0.0
196,-7.6023268699646,16.08612060546875,0.0
197,-13.6617431640625,11.436890602111816,0.0
198,-29.246509552001953,-6.548618793487549,9.0
199,-7.010606288909912,-22.990116119384766,5.0
200,8.423449516296387,-21.6075496673584,4.0
201,-9.608030319213867,-0.1550704538822174,9.0
202,22.48012351989746,5.099631309509277,0.0
203,-25.55836296081543,-4.672008514404297,9.0
204,42.54685592651367,-17.66554069519043,6.0
205,-14.875934600830078,-17.297130584716797,9.0
206,-8.724760055541992,16.153221130371094,0.0
207,-17.26995849609375,-3.755058526992798,9.0
208,3.251883029937744,4.930058002471924,0.0
209,2.166883945465088,19.298967361450195,0.0
210,-6.878907203674316,0.402637779712677,0.0
211,-10.640066146850586,-16.006128311157227,9.0
212,-29.69854164123535,0.44651830196380615,0.0
213,-9.155731201171875,-18.260765075683594,5.0
214,-17.640518188476562,-21.482080459594727,5.0
215,-0.09604097157716751,21.2027587890625,10.0
216,-14.018145561218262,-8.072294235229492,9.0
217,-24.01704978942871,4.9093780517578125,2.0
218,16.456571578979492,19.779085159301758,0.0
219,-23.353656768798828,11.63675594329834,9.0
220,-7.532810211181641,-10.152210235595703,9.0
221,-6.066433906555176,-3.875124931335449,0.0
222,20.33864402770996,19.029613494873047,0.0
223,-9.997856140136719,-11.143033027648926,9.0
224,7.594324588775635,-17.848310470581055,4.0
225,2.8741261959075928,21.376691818237305,0.0
226,-25.010868072509766,-0.5124816298484802,0.0
227,43.2327880859375,-14.814865112304688,6.0
228,12.83530044555664,14.07133960723877,0.0
229,-27.252296447753906,-13.489913940429688,9.0
230,-21.875160217285156,-1.4205158948898315,9.0
231,26.216489791870117,10.071294784545898,0.0
232,-32.195159912109375,-5.9953508377075195,9.0
233,-14.146562576293945,10.860310554504395,0.0
234,2.2157657146453857,22.72431182861328,0.0
235,23.44577407836914,8.112915992736816,0.0
236,20.21664810180664,19.937204360961914,0.0
237,45.76307678222656,-18.424671173095703,6.0
238,-5.088460445404053,6.973409652709961,9.0
239,7.460933685302734,21.504304885864258,10.0
240,-10.335490226745605,-18.798980712890625,9.0
241,1.5830367803573608,3.1672070026397705,0.0
242,-32.505619049072266,-5.174433708190918,9.0
243,-0.08116614073514938,10.374510765075684,0.0
244,12.22005558013916,24.221500396728516,10.0
245,4.29830265045166,19.53204345703125,0.0
246,-24.937393188476562,7.750186443328857,0.0
247,12.875936508178711,17.90453338623047,0.0
248,17.484853744506836,19.604543685913086,10.0
249,21.266590118408203,5.5142011642456055,0.0
250,24.850446701049805,14.765961647033691,10.0
251,10.165355682373047,-21.319299697875977,8.0
252,-2.6961371898651123,-16.672012329101562,1.0
253,-10.641711235046387,-9.575700759887695,5.0
254,-8.355449676513672,-23.095333099365234,5.0
255,7.29272985458374,5.262449741363525,0.0
256,-3.9969656467437744,-7.6971564292907715,5.0
257,43.24898147583008,-19.548555374145508,6.0
258,6.904146671295166,28.659114837646484,0.0
259,-11.5305814743042,-10.851290702819824,9.0
260,-11.525613784790039,-25.901269912719727,9.0
261,8.687271118164062,27.739290237426758,0.0
262,6.009103298187256,-13.743324279785156,5.0
263,-26.365928649902344,-10.736676216125488,5.0
264,-12.506485939025879,-20.8411922454834,9.0
265,-8.515385627746582,-18.938743591308594,9.0
266,12.531426429748535,15.988838195800781,0.0
267,-31.85474395751953,-0.482754111289978,0.0
268,-19.214250564575195,-5.688537120819092,9.0
269,-22.067028045654297,7.099330902099609,0.0
270,-9.054166793823242,-23.689584732055664,9.0
271,7.2435736656188965,2.4760236740112305,9.0
272,2.7993521690368652,-5.304471492767334,0.0
273,-11.970520973205566,-21.31884002685547,9.0
274,-31.560667037963867,-8.283446311950684,9.0
275,2.3428990840911865,3.2501561641693115,0.0
