,x,y,target
0,-37.16978073120117,11.311612129211426,4.0
1,-18.4272518157959,10.165756225585938,4.0
2,18.351150512695312,-15.25186824798584,5.0
3,19.891109466552734,-19.658418655395508,5.0
4,-1.6937981843948364,10.385369300842285,2.0
5,27.488964080810547,-6.332033634185791,6.0
6,-25.518495559692383,6.22593355178833,4.0
7,9.2888765335083,-21.237905502319336,5.0
8,18.799888610839844,-7.129292964935303,6.0
9,-18.804471969604492,16.655519485473633,4.0
10,-1.763202428817749,14.402120590209961,2.0
11,-2.450505018234253,-10.566954612731934,5.0
12,16.249786376953125,-4.693966388702393,6.0
13,-1.5441657304763794,12.72688102722168,2.0
14,8.551239013671875,-16.79603385925293,6.0
15,29.859539031982422,-7.252562522888184,5.0
16,4.648844242095947,4.382384300231934,9.0
17,4.389715194702148,-2.4897944927215576,7.0
18,-9.144359588623047,-8.032186508178711,1.0
19,5.759742259979248,-15.339856147766113,5.0
20,19.254085540771484,-9.018409729003906,6.0
21,-6.871746063232422,20.396808624267578,9.0
22,-3.365494728088379,19.424888610839844,2.0
23,2.064216136932373,-15.567939758300781,5.0
24,4.835748195648193,14.938712120056152,2.0
25,-32.661277770996094,17.54205322265625,4.0
26,-20.623727798461914,0.3068479299545288,4.0
27,-28.77819061279297,-1.2166156768798828,4.0
28,-1.991409182548523,20.869491577148438,2.0
29,-17.26924705505371,18.631553649902344,9.0
30,26.24639129638672,-7.868166446685791,6.0
31,-25.5335693359375,7.491737365722656,4.0
32,-33.731658935546875,7.21737813949585,4.0
33,-17.425853729248047,21.709569931030273,9.0
34,27.42144012451172,-10.395895004272461,5.0
35,25.723169326782227,-9.45509147644043,1.0
36,7.776500701904297,-16.120555877685547,5.0
37,-17.307552337646484,9.94440746307373,9.0
38,11.556183815002441,6.14865255355835,10.0
39,-11.21536636352539,17.30107879638672,9.0
40,-20.600704193115234,-11.868277549743652,5.0
41,27.202970504760742,-1.4183381795883179,6.0
42,32.034507751464844,-0.9285967350006104,1.0
43,-1.4091413021087646,21.230182647705078,2.0
44,28.634611129760742,4.429656982421875,8.0
45,-1.7066702842712402,16.588489532470703,2.0
46,15.904802322387695,-7.510559558868408,5.0
47,-0.173417866230011,-14.496371269226074,5.0
48,-4.673281192779541,7.801689147949219,2.0
49,8.080384254455566,-14.580743789672852,5.0
50,-15.038065910339355,-9.226619720458984,5.0
51,5.9947943687438965,-22.495370864868164,5.0
52,-14.901521682739258,-15.31222915649414,5.0
53,12.045672416687012,-16.54886245727539,6.0
54,21.6629638671875,-15.510305404663086,6.0
55,-6.146211624145508,-3.179558277130127,5.0
56,-19.61827850341797,5.482278823852539,9.0
57,-33.51221466064453,1.7465351819992065,4.0
58,-33.18672561645508,14.118718147277832,9.0
59,17.515748977661133,-18.384614944458008,5.0
60,21.457853317260742,3.2756619453430176,6.0
61,4.906948566436768,-20.286340713500977,5.0
62,-29.666648864746094,13.650213241577148,4.0
63,-30.281023025512695,4.802723407745361,4.0
64,-36.46096420288086,7.652085781097412,4.0
65,4.0418500900268555,-18.919340133666992,5.0
66,34.958106994628906,-2.5962471961975098,5.0
67,28.619579315185547,6.477193355560303,6.0
68,19.720476150512695,-4.87619686126709,6.0
69,9.066330909729004,-15.874579429626465,6.0
70,38.26615524291992,-1.7020577192306519,1.0
71,-11.597518920898438,18.994626998901367,2.0
72,-27.83734703063965,22.330074310302734,9.0
73,4.3575334548950195,11.777193069458008,2.0
74,15.180326461791992,-16.70216941833496,5.0
75,-11.213675498962402,-14.592849731445312,5.0
76,29.30268669128418,-13.723730087280273,5.0
77,14.527669906616211,4.514827251434326,6.0
78,9.60039234161377,15.968502044677734,10.0
79,8.1525239944458,11.022228240966797,2.0
80,-0.18286731839179993,-15.478492736816406,5.0
81,-32.48501968383789,13.013157844543457,4.0
82,19.923234939575195,7.535775661468506,2.0
83,-22.991653442382812,0.06367069482803345,9.0
84,-0.6006746292114258,-16.343202590942383,5.0
85,-10.980030059814453,8.554912567138672,9.0
86,-19.478055953979492,-9.902558326721191,5.0
87,6.781846523284912,-21.31673240661621,5.0
88,-31.476896286010742,20.421825408935547,9.0
89,15.182830810546875,7.573293209075928,8.0
90,16.729557037353516,-6.040955066680908,6.0
91,-6.813142776489258,17.808027267456055,9.0
92,-16.452354431152344,-13.75057315826416,5.0
93,-37.447628021240234,17.220428466796875,4.0
94,31.677425384521484,-7.184175491333008,5.0
95,7.273831844329834,-6.201807975769043,7.0
96,-32.583709716796875,4.683655738830566,4.0
97,13.55968189239502,-19.41266632080078,5.0
98,16.09427833557129,3.7956857681274414,6.0
99,22.62055778503418,4.842238903045654,8.0
100,-24.39284896850586,13.263940811157227,0.0
101,30.86644744873047,6.2867751121521,8.0
102,-28.497888565063477,17.395618438720703,4.0
103,-13.3808012008667,-16.63109016418457,5.0
104,-12.538257598876953,8.380062103271484,9.0
105,-16.274038314819336,4.504271507263184,5.0
106,-19.83400535583496,11.2151517868042,9.0
107,28.16311264038086,-2.466355562210083,6.0
108,30.873157501220703,-16.71651268005371,7.0
109,-28.907642364501953,14.123160362243652,4.0
110,2.0168869495391846,9.943081855773926,2.0
111,7.713079452514648,-21.22451400756836,6.0
112,-13.82099723815918,8.349830627441406,9.0
113,-5.668018817901611,-9.14416217803955,5.0
114,-36.201541900634766,10.449971199035645,4.0
115,-16.252321243286133,-0.638494074344635,10.0
116,-3.9708263874053955,-9.29403305053711,5.0
117,12.430944442749023,7.157604217529297,2.0
118,26.487428665161133,-11.181568145751953,6.0
119,0.3837565779685974,13.478741645812988,2.0
120,-7.633139610290527,-12.489567756652832,5.0
121,27.896236419677734,3.9690802097320557,8.0
122,-3.052811622619629,21.6339054107666,2.0
123,-31.70500373840332,1.0580230951309204,4.0
124,-31.232656478881836,11.553260803222656,4.0
125,-19.431392669677734,-12.269017219543457,5.0
126,-0.40143346786499023,20.165870666503906,2.0
127,-9.285028457641602,4.295524597167969,9.0
128,3.1516358852386475,15.743934631347656,2.0
129,35.58039855957031,-3.2454018592834473,5.0
130,-35.12950134277344,12.88268756866455,5.0
131,27.982419967651367,-7.048499584197998,5.0
132,15.256641387939453,-12.641983032226562,5.0
133,13.315576553344727,4.745144367218018,6.0
134,5.86030387878418,13.094446182250977,2.0
135,-21.779470443725586,2.7132909297943115,4.0
136,-8.752889633178711,7.093888759613037,9.0
137,26.02202606201172,-16.519886016845703,1.0
138,-31.27486228942871,3.71037220954895,9.0
139,21.144596099853516,-13.953399658203125,2.0
140,31.305118560791016,-17.358259201049805,7.0
141,-1.833335041999817,-11.043595314025879,5.0
142,-5.4751296043396,9.18709659576416,2.0
143,-27.022151947021484,17.130172729492188,9.0
144,11.55847454071045,-18.147720336914062,6.0
145,-13.400423049926758,-7.723415374755859,5.0
146,37.32058334350586,-2.3560726642608643,5.0
147,-1.498789668083191,-17.01728630065918,6.0
148,-18.713672637939453,12.054441452026367,9.0
149,27.44260025024414,-4.63294792175293,1.0
150,-16.089929580688477,-1.6868128776550293,9.0
151,-10.538440704345703,-15.063939094543457,5.0
152,-23.548200607299805,19.4162654876709,9.0
153,-11.331594467163086,-16.111122131347656,5.0
154,31.416248321533203,2.5493521690368652,8.0
155,-17.15558624267578,4.599713325500488,5.0
156,-22.204307556152344,1.6052411794662476,0.0
157,-30.194625854492188,1.0701500177383423,9.0
158,-15.268940925598145,17.524812698364258,9.0
159,-33.76423263549805,18.549100875854492,4.0
160,31.615097045898438,-16.52374267578125,7.0
161,24.580228805541992,-14.568674087524414,6.0
162,-26.98241424560547,-0.8764947056770325,5.0
163,-9.421911239624023,-16.385169982910156,5.0
164,-21.42270851135254,-11.100502967834473,5.0
165,-33.96699523925781,3.5217902660369873,4.0
166,-25.62846565246582,13.051753997802734,5.0
167,-10.148486137390137,-13.439352989196777,5.0
168,-5.984750747680664,-10.379257202148438,5.0
169,31.21873664855957,5.604823589324951,8.0
170,-16.35298728942871,18.40119743347168,9.0
171,-26.272613525390625,12.902173042297363,5.0
172,6.440240859985352,-6.041356563568115,7.0
173,36.90586853027344,0.6395108699798584,1.0
174,10.523056983947754,5.223899841308594,2.0
175,25.8876895904541,-14.960211753845215,6.0
176,-8.18327522277832,3.5608298778533936,2.0
177,-7.740062236785889,20.236309051513672,2.0
178,-21.926496505737305,9.740544319152832,9.0
179,25.11757469177246,-12.629716873168945,5.0
180,25.18975257873535,7.078435897827148,8.0
181,-12.618410110473633,14.447365760803223,9.0
182,-9.705604553222656,-11.491629600524902,5.0
183,-37.263641357421875,12.206107139587402,4.0
184,-32.07371139526367,12.485719680786133,4.0
185,-25.213520050048828,16.414052963256836,5.0
186,31.98443603515625,5.2171807289123535,6.0
187,1.7679057121276855,15.065118789672852,2.0
188,-20.964218139648438,22.330482482910156,9.0
189,-11.050786972045898,-11.333436012268066,5.0
190,36.22299575805664,-4.452412128448486,6.0
191,-30.993913650512695,22.185096740722656,4.0
192,-18.7890682220459,19.420766830444336,9.0
193,7.800991535186768,3.0683088302612305,10.0
194,-19.602951049804688,19.742414474487305,9.0
195,14.755046844482422,-7.9614667892456055,5.0
196,-18.05731773376465,-10.959341049194336,5.0
197,-28.81049919128418,-3.5159008502960205,4.0
198,-20.50599479675293,3.6150848865509033,9.0
199,10.256146430969238,15.476128578186035,10.0
200,32.11952209472656,-20.148296356201172,3.0
201,-23.361703872680664,19.09659194946289,9.0
202,32.683998107910156,-7.091480255126953,5.0
203,-19.56787109375,8.98244857788086,4.0
204,29.788219451904297,5.409256458282471,6.0
205,-15.53897762298584,11.08497142791748,2.0
206,-34.770328521728516,2.4796206951141357,4.0
207,-14.659927368164062,4.494719505310059,9.0
208,-11.607950210571289,-7.699355125427246,5.0
209,5.5037970542907715,-18.97641372680664,5.0
210,-10.413034439086914,2.0081894397735596,5.0
211,0.14042967557907104,8.929287910461426,9.0
212,-29.51938819885254,5.920609474182129,4.0
213,0.8723119497299194,9.949193954467773,2.0
214,0.9585046768188477,12.944472312927246,2.0
215,9.675117492675781,-20.255008697509766,5.0
216,-15.935798645019531,18.979806900024414,9.0
217,-30.194189071655273,7.441910743713379,0.0
218,23.561548233032227,-17.4611759185791,5.0
219,-22.55757713317871,15.69520092010498,5.0
220,-6.429498195648193,2.5259318351745605,2.0
221,-7.349133491516113,-1.56582510471344,5.0
222,30.86898422241211,-12.900117874145508,5.0
223,-6.400213241577148,5.110717296600342,2.0
224,7.885133743286133,-7.43567419052124,7.0
225,1.1445105075836182,-21.831356048583984,5.0
226,-26.644920349121094,7.4403252601623535,9.0
227,36.33321762084961,2.659248113632202,8.0
228,3.1731386184692383,-22.826845169067383,5.0
229,-0.7008252143859863,18.001285552978516,2.0
230,-20.640106201171875,10.247407913208008,4.0
231,33.40123748779297,-2.1330065727233887,6.0
232,-21.49955940246582,-0.12834742665290833,9.0
233,-29.331714630126953,-4.056814670562744,5.0
234,6.669103145599365,-16.82837677001953,5.0
235,29.275421142578125,-6.318645000457764,6.0
236,25.263896942138672,-11.234484672546387,1.0
237,28.22389030456543,5.834145545959473,8.0
238,-11.46218490600586,5.143939018249512,0.0
239,12.284046173095703,-18.957050323486328,6.0
240,2.286717653274536,8.202733993530273,2.0
241,-25.499176025390625,-1.297554612159729,4.0
242,-22.051149368286133,-1.382204294204712,9.0
243,-27.135164260864258,-4.286130428314209,5.0
244,19.510072708129883,-15.92882251739502,6.0
245,-0.4321920573711395,-20.987916946411133,5.0
246,-30.724939346313477,16.516145706176758,4.0
247,17.06766700744629,-21.17682456970215,5.0
248,14.460967063903809,-17.61118507385254,6.0
249,31.96412467956543,-7.790769577026367,5.0
250,37.07758331298828,-4.127126216888428,1.0
251,31.606550216674805,-21.578340530395508,3.0
252,19.029460906982422,8.21554183959961,2.0
253,-4.405096530914307,6.650135517120361,2.0
254,5.885638236999512,15.673896789550781,10.0
255,-14.796122550964355,-12.275917053222656,5.0
256,1.2897039651870728,10.634129524230957,2.0
257,21.714319229125977,3.6991045475006104,6.0
258,16.97704315185547,-12.281755447387695,6.0
259,-16.334123611450195,20.623350143432617,2.0
260,-3.2019975185394287,8.025543212890625,2.0
261,17.72066307067871,-15.379871368408203,5.0
262,1.837767481803894,1.2112492322921753,2.0
263,-9.705804824829102,14.557023048400879,2.0
264,-14.072430610656738,20.79532814025879,2.0
265,4.207682132720947,7.167527675628662,2.0
266,5.077409267425537,-22.522178649902344,5.0
267,-28.911611557006836,0.37977132201194763,9.0
268,-22.147449493408203,22.723928451538086,9.0
269,-17.393600463867188,5.51477575302124,4.0
270,5.373927593231201,14.431020736694336,2.0
271,-14.128541946411133,-9.125337600708008,5.0
272,-0.043200112879276276,-13.582988739013672,5.0
273,-2.7542378902435303,11.929459571838379,2.0
274,-12.895252227783203,12.352750778198242,9.0
275,-14.726987838745117,-7.864171028137207,5.0
276,-1.9712579250335693,-1.7799419164657593,7.0
277,-11.4482421875,12.775226593017578,9.0
278,-11.731072425842285,-16.72679328918457,5.0
279,-30.00469207763672,20.684391021728516,4.0
280,10.60025691986084,-17.57194709777832,6.0
281,-12.374669075012207,-15.370746612548828,5.0
282,-28.521528244018555,1.7142537832260132,9.0
283,17.697654724121094,3.55593204498291,6.0
284,1.61164128780365,-13.369668006896973,5.0
285,15.269092559814453,-10.807168960571289,5.0
286,-22.55587387084961,23.88355255126953,9.0
287,32.805965423583984,-4.108992099761963,6.0
288,-6.167026042938232,20.86054801940918,2.0
289,-23.941343307495117,0.1756085455417633,4.0
290,-11.344910621643066,-18.43379783630371,5.0
291,29.277999877929688,-15.156339645385742,5.0
292,-23.99502182006836,15.928168296813965,5.0
293,24.315187454223633,7.244847297668457,8.0
294,32.65596389770508,3.034815788269043,8.0
295,-2.9727017879486084,-11.3109712600708,5.0
296,-16.383563995361328,3.552002429962158,0.0
297,30.74386215209961,-8.030476570129395,5.0
298,19.49612808227539,-18.624563217163086,5.0
299,9.065030097961426,-4.679532051086426,7.0
300,-7.094959259033203,-2.087383508682251,5.0
301,11.23480224609375,15.200916290283203,10.0
302,-36.90943145751953,13.206110000610352,4.0
303,-10.407629013061523,6.419340133666992,2.0
304,35.149200439453125,-1.5277420282363892,5.0
305,-10.734766006469727,11.322025299072266,9.0
306,-6.657553195953369,-3.979633092880249,6.0
307,29.745956420898438,3.783127546310425,8.0
308,-31.140438079833984,9.96325969696045,4.0
309,-36.87971878051758,14.131664276123047,4.0
310,-31.858495712280273,10.350496292114258,4.0
311,-5.685172080993652,-13.056391716003418,5.0
312,-32.60518264770508,6.237037181854248,4.0
313,24.39574432373047,1.0889105796813965,10.0
