,5,8,0,3,4,7,2,6,1,9,10
0,0.010008340283569672,0.016680567139282787,0.015012510425354453,0.014178482068390341,0.019182652210175122,0.030859049207673017,0.04086738949124269,0.04086738949124269,0.08256880733944949,0.15012510425354464,0.2360300250208507
1,0.011676396997497895,0.00917431192660545,0.011676396997497895,0.021684737281067568,0.02335279399499579,0.02752293577981646,0.03753127606338613,0.048373644703919916,0.08006672226855716,0.1534612176814012,0.23269391159299413
2,0.008340283569641338,0.011676396997497895,0.010842368640533784,0.01834862385321101,0.020016680567139233,0.029190992493744794,0.042535446205171024,0.04003336113427858,0.07839866555462882,0.1484570475396163,0.23853211009174313
3,0.014178482068390341,0.010842368640533784,0.015012510425354453,0.01834862385321101,0.020850708924103456,0.025020850708924125,0.042535446205171024,0.05087572977481236,0.08507089241034194,0.15596330275229353,0.25020850708924103
4,0.010008340283569672,0.012510425354462007,0.014178482068390341,0.020850708924103456,0.02335279399499579,0.038365304420350244,0.039199332777314466,0.048373644703919916,0.09174311926605505,0.15095913261050875,0.24520433694745625
5,0.012510425354462007,0.010842368640533784,0.012510425354462007,0.016680567139282787,0.020016680567139233,0.030859049207673017,0.034195162635529575,0.05004170141784825,0.08673894912427027,0.16096747289407842,0.2610508757297748
6,0.007506255212677226,0.012510425354462007,0.010008340283569672,0.015846538782318564,0.01834862385321101,0.03669724770642202,0.030025020850708906,0.05170975813177647,0.0884070058381985,0.1476230191826522,0.24687239366138447
7,0.010008340283569672,0.011676396997497895,0.008340283569641338,0.019182652210175122,0.020016680567139233,0.03252710592160135,0.04670558798999169,0.04587155963302747,0.08340283569641371,0.14512093411175975,0.24020016680567136
8,0.00917431192660545,0.010008340283569672,0.012510425354462007,0.019182652210175122,0.020016680567139233,0.021684737281067568,0.0417014178482068,0.047539616346955804,0.09507923269391161,0.14011676396997497,0.2418682235195997
9,0.010842368640533784,0.012510425354462007,0.010842368640533784,0.015012510425354453,0.0175145954962469,0.029190992493744794,0.03252710592160135,0.04670558798999169,0.08340283569641371,0.14428690575479564,0.22268557130942457
